token,log_name,no_at_fault_collisions,score,start_time,frame_type,selected_source,block,source_dataset
82e84851ea985ba8,2021.06.03.18.47.39_veh-35_00503_00777,,,,,raw,raw_random,raw_random
82ee38a271b15bb1,2021.10.06.08.16.17_veh-52_00922_01296,,,,,raw,raw_random,raw_random
8317ed430d8e50c3,2021.09.09.18.29.25_veh-39_00969_01184,0.0,0.0,1631213271.999615,0,snow,,extreme_merged
831e535bf528567d,2021.06.28.20.24.43_veh-38_03385_04952,,,,,raw,raw_random,raw_random
83212ddd15375812,2021.06.28.16.29.11_veh-38_01415_01821,,,,,raw,raw_random,raw_random
834a7c22e2c55c71,2021.10.06.08.16.17_veh-52_01949_02501,,,,,raw,raw_random,raw_random
835d1fae4f5b5e45,2021.10.06.07.26.10_veh-52_00006_00398,,,,,spatter,processed_random,processed_random
8362f66ef1aa51b1,2021.09.16.19.27.01_veh-45_01749_03230,0.5,0.18404057294573578,1631822991.999739,0,spatter,,extreme_merged
8396adcdedb55337,2021.05.25.14.16.10_veh-35_04097_04328,,,,,spatter,processed_random,processed_random
83f9ceae9dad56d9,2021.10.06.07.26.10_veh-52_00006_00398,,,,,raw,raw_random,raw_random
84358d0871db53dc,2021.06.03.13.55.17_veh-35_00073_00426,,,,,raw,raw_random,raw_random
844da9644e225af5,2021.09.29.15.23.04_veh-28_00601_00802,,,,,spatter,processed_random,processed_random
8470cdca41255e20,2021.08.30.13.45.25_veh-40_00610_00771,,,,,raw,raw_random,raw_random
8486dcafaee75d76,2021.06.03.17.06.58_veh-35_02571_02742,0.0,0.0,1622757068.301383,0,night,,extreme_merged
84a832f4cdbc5aef,2021.06.03.17.06.58_veh-35_02943_03220,,,,,raw,raw_random,raw_random
84aade0568085ba5,2021.09.09.18.04.06_veh-40_00743_01071,0.0,0.0,1631211538.7003329,0,night,,extreme_merged
84cd08b147745635,2021.09.09.14.18.22_veh-48_00221_00299,,,,,raw,raw_random,raw_random
84d10a502c1b5a74,2021.09.16.13.53.10_veh-42_00630_00818,0.0,0.0,1631801195.399755,0,night,,extreme_merged
84ed0a5827f656d8,2021.05.25.17.54.41_veh-35_02723_02902,,,,,raw,raw_random,raw_random
851a15966923546b,2021.09.29.19.02.14_veh-28_00964_01689,0.0,0.0,1632943701.7996259,0,snow,,extreme_merged
85482a4d20fd5eac,2021.08.16.14.23.37_veh-45_00015_00132,,,,,raw,raw_random,raw_random
8564551c362e5f26,2021.06.28.20.24.43_veh-38_03385_04952,0.0,0.0,1624916513.099562,0,snow,,extreme_merged
85adece1f9d55cc6,2021.09.09.17.18.51_veh-48_01248_01450,,,,,raw,raw_random,raw_random
85b599a5e238576a,2021.09.16.19.49.00_veh-42_00990_01609,,,,,spatter,processed_random,processed_random
85f25c14e0125133,2021.09.16.13.53.10_veh-42_00180_00342,,,,,spatter,processed_random,processed_random
86018dbae1485c1c,2021.09.16.19.27.01_veh-45_01749_03230,,,,,raw,raw_random,raw_random
8612b2c9d3875ac2,2021.09.29.14.44.26_veh-28_00528_00992,,,,,raw,raw_random,raw_random
862378e4a52553be,2021.06.03.13.55.17_veh-35_02866_03582,,,,,raw,raw_random,raw_random
864b2d366f575b14,2021.08.30.13.45.25_veh-40_00878_01104,0.0,0.0,1630332119.500166,0,snow,,extreme_merged
8659bfccd4195fb6,2021.09.09.14.18.22_veh-48_00322_00895,0.0,0.0,1631197643.499887,0,spatter,,extreme_merged
8673d97f94ae5700,2021.09.16.14.39.34_veh-42_00297_00935,,,,,raw,raw_random,raw_random
8683f3b4797f56e0,2021.09.29.15.23.04_veh-28_00601_00802,0.0,0.0,1632929875.799819,0,snow,,extreme_merged
8686e685b08a5c3e,2021.09.09.17.18.51_veh-48_01248_01450,,,,,raw,raw_random,raw_random
86877e183c4e5864,2021.09.29.19.02.14_veh-28_00273_00514,0.0,0.0,1632942737.7997289,0,snow,,extreme_merged
873e300af5a95bf2,2021.06.03.17.06.58_veh-35_02943_03220,,,,,spatter,processed_random,processed_random
874ce413a47e5c30,2021.09.29.18.19.40_veh-28_00438_00833,,,,,raw,raw_random,raw_random
876f405da0da5016,2021.06.28.18.03.27_veh-14_00620_01581,,,,,raw,raw_random,raw_random
87751a071a7e50a4,2021.05.25.14.16.10_veh-35_01100_01664,,,,,spatter,processed_random,processed_random
87a5fd24e88d5e0a,2021.09.09.17.18.51_veh-48_01248_01450,0.0,0.0,1631209450.4993,0,snow,,extreme_merged
87ab048362385059,2021.06.28.15.02.02_veh-38_02398_02848,,,,,spatter,processed_random,processed_random
87b8587f94c5549a,2021.05.25.15.59.03_veh-30_04463_04606,0.0,0.0,1621977373.099781,0,spatter,,extreme_merged
87bf38cb3c39548d,2021.08.30.14.54.34_veh-40_00439_00835,0.0,0.0,1630336072.500499,0,snow,,extreme_merged
87d1648c9e27512b,2021.09.16.19.27.01_veh-45_01749_03230,,,,,spatter,processed_random,processed_random
87dc5db673bd5b2b,2021.09.16.15.12.03_veh-42_01037_01434,0.0,0.0,1631806587.4996989,0,night,,extreme_merged
885f450f0b875861,2021.09.16.19.49.00_veh-42_00990_01609,0.0,0.0,1631823265.500639,0,snow,,extreme_merged
887e4d57da835b12,2021.09.29.18.19.40_veh-28_00438_00833,0.0,0.0,1632940158.599702,0,snow,,extreme_merged
888913e0978f559b,2021.09.16.19.27.01_veh-45_01749_03230,,,,,spatter,processed_random,processed_random
889aac2576295c91,2021.09.29.18.19.40_veh-28_00438_00833,0.0,0.0,1632940183.099846,0,spatter,,extreme_merged
88ac42d0eaca5c57,2021.05.25.14.16.10_veh-35_04097_04328,0.0,0.0,1621970737.50049,0,night,,extreme_merged
89766121ee605be0,2021.08.30.14.54.34_veh-40_00439_00835,,,,,spatter,processed_random,processed_random
89a0561418585e07,2021.09.09.14.18.22_veh-48_00960_01115,0.0,0.0,1631198302.9996688,0,spatter,,extreme_merged
89ae8d041c145f8f,2021.09.09.18.29.25_veh-39_00569_00903,,,,,spatter,processed_random,processed_random
89ca9afebf9b5229,2021.09.29.18.19.40_veh-28_01268_01685,,,,,spatter,processed_random,processed_random
89e8716cd98f54a0,2021.06.03.18.47.39_veh-35_00503_00777,,,,,spatter,processed_random,processed_random
89fcf773eb5d514e,2021.09.16.19.27.01_veh-45_01749_03230,0.5,0.0,1631822973.000185,0,snow,,extreme_merged
8a43e10749585b21,2021.06.28.21.16.05_veh-14_00957_01198,,,,,raw,raw_random,raw_random
8a492ff6a81054a7,2021.08.30.14.54.34_veh-40_00439_00835,,,,,spatter,processed_random,processed_random
8a6717a888fe55f9,2021.09.16.19.49.00_veh-42_00990_01609,,,,,raw,raw_random,raw_random
8a808765078856bf,2021.09.16.19.27.01_veh-45_01749_03230,,,,,spatter,processed_random,processed_random
8aae579b8090538a,2021.06.28.20.24.43_veh-38_03385_04952,,,,,spatter,processed_random,processed_random
8ab73218fe4a539e,2021.06.28.20.24.43_veh-38_00369_00601,,,,,raw,raw_random,raw_random
8ab90aef703b50cc,2021.10.06.07.26.10_veh-52_01245_02064,,,,,spatter,processed_random,processed_random
8aec77f33ddb5ac8,2021.10.06.08.16.17_veh-52_01949_02501,,,,,spatter,processed_random,processed_random
8af2a66435ea565a,2021.09.16.17.40.09_veh-45_02539_02745,,,,,raw,raw_random,raw_random
8b06db3e6e4355d3,2021.09.09.14.18.22_veh-48_00322_00895,0.0,0.0,1631197854.0000489,0,snow,,extreme_merged
8b10128072e6539f,2021.05.25.14.16.10_veh-35_04097_04328,,,,,raw,raw_random,raw_random
8b1d45137881582a,2021.06.28.20.24.43_veh-38_03385_04952,,,,,raw,raw_random,raw_random
8b279a20979950d6,2021.05.25.14.16.10_veh-35_04097_04328,,,,,spatter,processed_random,processed_random
8b7d99b5ae2a5219,2021.08.30.13.45.25_veh-40_00878_01104,0.0,0.0,1630332154.0005279,0,spatter,,extreme_merged
8b8ea705c7fd5e8a,2021.09.29.14.44.26_veh-28_00337_00504,,,,,raw,raw_random,raw_random
8ba3e54303a352c8,2021.09.16.19.49.00_veh-42_00990_01609,0.0,0.0,1631823403.499387,0,snow,,extreme_merged
8bacfc35148b5dad,2021.06.03.12.02.06_veh-35_00233_00609,0.0,0.0,1622736554.500838,0,snow,,extreme_merged
8bd32ab85e615190,2021.09.16.15.47.30_veh-45_01199_01391,,,,,spatter,processed_random,processed_random
8bdf510cc78751f1,2021.09.09.17.18.51_veh-48_00574_00646,,,,,spatter,processed_random,processed_random
8c47d8fc41a55f31,2021.06.28.18.03.27_veh-14_00620_01581,,,,,raw,raw_random,raw_random
8c6aed532f8555cd,2021.06.28.20.24.43_veh-38_03385_04952,0.0,0.0,1624916218.599282,0,snow,,extreme_merged
8c7e28b482935cd8,2021.06.28.21.47.53_veh-35_00280_00424,,,,,spatter,processed_random,processed_random
8ce3ec49327d572e,2021.05.25.15.59.03_veh-30_01478_01643,,,,,spatter,processed_random,processed_random
8cee2a96b57d58ba,2021.09.16.13.53.10_veh-42_01510_01591,,,,,spatter,processed_random,processed_random
8d0806dc9c865904,2021.06.28.16.29.11_veh-38_00022_00368,,,,,spatter,processed_random,processed_random
8d1d97f4b7d05914,2021.06.28.16.29.11_veh-38_00022_00368,,,,,spatter,processed_random,processed_random
8d293b5028e555a3,2021.09.16.19.49.00_veh-42_00990_01609,,,,,spatter,processed_random,processed_random
8d3ac506e17050ba,2021.10.06.08.16.17_veh-52_00922_01296,,,,,spatter,processed_random,processed_random
8d3c8a698ac65342,2021.10.06.08.16.17_veh-52_01590_01725,,,,,spatter,processed_random,processed_random
8d62f19202505230,2021.09.16.14.39.34_veh-42_01609_01687,,,,,spatter,processed_random,processed_random
8d6583f3e3c15034,2021.09.29.18.19.40_veh-28_00438_00833,,,,,raw,raw_random,raw_random
8d86cfd038145f2a,2021.06.28.13.53.26_veh-26_00492_00696,,,,,raw,raw_random,raw_random
8d90099a801d5682,2021.06.03.12.02.06_veh-35_00233_00609,,,,,raw,raw_random,raw_random
8dae886e0ed1501c,2021.10.06.07.26.10_veh-52_00006_00398,,,,,raw,raw_random,raw_random
8db638d42ddc59f2,2021.09.09.17.18.51_veh-48_00657_00876,0.0,0.0,1631208845.499795,0,snow,,extreme_merged
8dda399c53aa5be8,2021.08.30.14.54.34_veh-40_00334_00419,,,,,raw,raw_random,raw_random
8de2e76340335ed9,2021.09.16.19.49.00_veh-42_00990_01609,,,,,raw,raw_random,raw_random
8e33b543120b53d5,2021.09.16.19.27.01_veh-45_01749_03230,,,,,raw,raw_random,raw_random
8e5ce0a119585d3b,2021.09.09.14.18.22_veh-48_01503_01761,0.0,0.0,1631198942.999966,0,snow,,extreme_merged
8e84ecdbb84c5784,2021.10.06.07.26.10_veh-52_01245_02064,,,,,spatter,processed_random,processed_random
8e9d920cd8595185,2021.09.09.17.18.51_veh-48_01248_01450,0.5,0.3260917927783338,1631209421.999513,0,spatter,,extreme_merged
8ed81a3cabde5dcf,2021.09.16.14.39.34_veh-42_00032_00186,,,,,raw,raw_random,raw_random
8f0f7125a2e856b8,2021.09.29.14.44.26_veh-28_00528_00992,0.0,0.0,1632927476.7997298,0,spatter,,extreme_merged
8f105ffb008c5801,2021.06.28.20.24.43_veh-38_03385_04952,0.0,0.0,1624916514.5999758,0,snow,,extreme_merged
8f41a318d1a45310,2021.06.28.16.29.11_veh-38_01415_01821,0.0,0.0,1624899473.8000379,0,spatter,,extreme_merged
8f5cefce0c0259d9,2021.09.29.14.44.26_veh-28_00238_00320,0.0,0.0,1632927009.799711,0,snow,,extreme_merged
8fb11d5808355072,2021.06.03.17.06.58_veh-35_02571_02742,0.0,0.0,1622757068.801626,0,night,,extreme_merged
8fccd42a7937508a,2021.09.29.18.19.40_veh-28_00438_00833,0.0,0.0,1632940210.599869,0,snow,,extreme_merged
8fe49f5c68d65801,2021.09.16.15.12.03_veh-42_01037_01434,,,,,spatter,processed_random,processed_random
8ff80000e9a05eca,2021.09.09.14.18.22_veh-48_00322_00895,0.0,0.0,1631198112.499672,0,snow,,extreme_merged
9021c431095f520f,2021.10.06.07.26.10_veh-52_01245_02064,,,,,raw,raw_random,raw_random
9048dd95941958d8,2021.09.29.14.44.26_veh-28_00528_00992,0.0,0.0,1632927613.2996058,0,spatter,,extreme_merged
9157afe90f035621,2021.09.16.19.27.01_veh-45_00472_00711,,,,,raw,raw_random,raw_random
9184d994aedd50b1,2021.06.28.21.16.05_veh-14_00957_01198,,,,,raw,raw_random,raw_random
9191f3f8644d50cb,2021.08.30.13.45.25_veh-40_00878_01104,0.5,0.32142857142857145,1630332136.500203,0,snow,,extreme_merged
91aeae3843455c34,2021.06.28.16.57.59_veh-26_00016_00484,0.0,0.0,1624899753.4988,0,spatter,,extreme_merged
91afe72955de5b85,2021.09.16.19.12.04_veh-42_01088_01192,0.0,0.0,1631820947.9998598,0,snow,,extreme_merged
91c7e207e3395557,2021.10.06.08.16.17_veh-52_00612_00782,,,,,spatter,processed_random,processed_random
91e06c22962d53bb,2021.09.09.17.18.51_veh-48_01248_01450,0.5,0.3226510220371239,1631209423.999492,0,spatter,,extreme_merged
92389245b55d579b,2021.06.28.20.24.43_veh-38_03385_04952,,,,,spatter,processed_random,processed_random
9243ca15a76e552f,2021.09.29.19.02.14_veh-28_00273_00514,,,,,spatter,processed_random,processed_random
92471a550d745af1,2021.09.29.19.02.14_veh-28_00964_01689,,,,,spatter,processed_random,processed_random
926ea834d8f256d5,2021.10.06.07.26.10_veh-52_02208_02394,,,,,raw,raw_random,raw_random
92778c3bfcda566d,2021.09.16.19.27.01_veh-45_01749_03230,0.0,0.0,1631822997.000007,0,night,,extreme_merged
927aa2c8ef7d5b5c,2021.09.16.19.49.00_veh-42_00990_01609,0.0,0.0,1631823042.000221,0,night,,extreme_merged
92838ad73bf95b3a,2021.06.28.15.10.57_veh-16_02438_02580,,,,,spatter,processed_random,processed_random
9284ea4dbd0c52ff,2021.10.06.08.16.17_veh-52_01949_02501,,,,,raw,raw_random,raw_random
92beafb962d457db,2021.08.30.14.54.34_veh-40_00439_00835,0.0,0.0,1630335934.000303,0,night,,extreme_merged
92c6df44cf055882,2021.10.06.08.16.17_veh-52_00181_00574,,,,,spatter,processed_random,processed_random
92e33be532965ecf,2021.09.29.18.19.40_veh-28_00438_00833,0.0,0.0,1632940211.0996969,0,snow,,extreme_merged
92e499cae59d57d4,2021.06.28.13.53.26_veh-26_00492_00696,,,,,spatter,processed_random,processed_random
9311d9a2409c5224,2021.09.16.19.49.00_veh-42_00990_01609,,,,,raw,raw_random,raw_random
93141bb128bd5a34,2021.06.28.16.29.11_veh-38_01415_01821,,,,,raw,raw_random,raw_random
933141027c9e5fdc,2021.09.29.14.44.26_veh-28_00337_00504,,,,,raw,raw_random,raw_random
93614dfd833d5423,2021.10.06.07.26.10_veh-52_01245_02064,,,,,spatter,processed_random,processed_random
936c2cf5b8345663,2021.09.29.15.23.04_veh-28_00814_01101,,,,,raw,raw_random,raw_random
93a5e1de2d185374,2021.06.03.18.47.39_veh-35_00257_00492,0.0,0.0,1622760884.700826,0,snow,,extreme_merged
93bdcee4c814567c,2021.09.16.17.40.09_veh-45_02539_02745,,,,,raw,raw_random,raw_random
93d5e0dd29bc5e7c,2021.08.30.14.54.34_veh-40_00439_00835,0.0,0.0,1630335854.000524,0,spatter,,extreme_merged
93ed1cf3d95a5dab,2021.09.16.13.53.10_veh-42_00180_00342,,,,,raw,raw_random,raw_random
9406203fdb815e58,2021.05.25.15.59.03_veh-30_00625_00855,,,,,raw,raw_random,raw_random
94500c64b0e457bb,2021.09.09.14.18.22_veh-48_00960_01115,0.0,0.0,1631198302.0004568,0,night,,extreme_merged
94817f3d96fe5072,2021.06.28.20.24.43_veh-38_03385_04952,,,,,raw,raw_random,raw_random
9482aa33e08f50e6,2021.06.03.13.55.17_veh-35_02419_02561,0.0,0.0,1622745489.101732,0,night,,extreme_merged
94c6fd3f9ec85914,2021.09.16.14.39.34_veh-42_00297_00935,,,,,raw,raw_random,raw_random
94e4d365aeec5cec,2021.09.29.18.19.40_veh-28_00438_00833,0.0,0.0,1632940073.099839,0,night,,extreme_merged
9502cdbb06dd516f,2021.09.16.15.12.03_veh-42_01037_01434,0.0,0.0,1631806377.499935,0,snow,,extreme_merged
9577987ee2e85304,2021.05.25.18.38.25_veh-25_04058_04186,,,,,spatter,processed_random,processed_random
95ba88fe9c385123,2021.06.03.13.55.17_veh-35_02866_03582,,,,,raw,raw_random,raw_random
95e6e7c4cfe15b91,2021.09.16.19.12.04_veh-42_01221_01380,,,,,raw,raw_random,raw_random
96164ad9ed8557a7,2021.09.16.19.27.01_veh-45_01749_03230,,,,,spatter,processed_random,processed_random
963a72ef9c615033,2021.05.25.14.16.10_veh-35_01690_02183,,,,,spatter,processed_random,processed_random
963b4781dbe558de,2021.06.28.16.29.11_veh-38_00022_00368,,,,,raw,raw_random,raw_random
963ea50b7eb2554b,2021.06.28.18.03.27_veh-14_00620_01581,,,,,raw,raw_random,raw_random
964c8941cfe558bb,2021.10.06.07.26.10_veh-52_02208_02394,,,,,raw,raw_random,raw_random
9696c1f82bc05ffc,2021.09.16.19.27.01_veh-45_01749_03230,,,,,spatter,processed_random,processed_random
96bc4f4e46f752f4,2021.06.28.18.03.27_veh-14_00620_01581,0.0,0.0,1624904929.200048,0,snow,,extreme_merged
96cb1a2412095a90,2021.09.16.19.12.04_veh-42_01438_01677,,,,,raw,raw_random,raw_random
96d7b6bf87f45e33,2021.09.29.18.19.40_veh-28_00438_00833,,,,,spatter,processed_random,processed_random
96d9a24139ca5ad4,2021.09.16.19.49.00_veh-42_00990_01609,,,,,spatter,processed_random,processed_random
97181536d6be5368,2021.08.30.13.45.25_veh-40_00878_01104,0.0,0.0,1630332246.5004709,0,snow,,extreme_merged
973043f273bc5940,2021.09.29.19.02.14_veh-28_00964_01689,,,,,spatter,processed_random,processed_random
976ec6840abe5733,2021.10.06.07.26.10_veh-52_01245_02064,,,,,spatter,processed_random,processed_random
97c09fe94495563a,2021.09.16.19.27.01_veh-45_00472_00711,0.0,0.0,1631821122.49997,0,night,,extreme_merged
98017c16248a5f54,2021.05.25.14.16.10_veh-35_01100_01664,,,,,spatter,processed_random,processed_random
981ceb0924575bc3,2021.05.25.17.54.41_veh-35_02723_02902,,,,,spatter,processed_random,processed_random
982b57b1c7c7503a,2021.09.09.14.18.22_veh-48_00322_00895,0.0,0.0,1631197799.9998078,0,snow,,extreme_merged
9833f2646439513e,2021.08.30.16.16.44_veh-40_00256_00716,,,,,raw,raw_random,raw_random
9897a102ee075dee,2021.09.29.19.02.14_veh-28_00273_00514,,,,,spatter,processed_random,processed_random
98a1233e3db75a8a,2021.09.09.18.29.25_veh-39_00969_01184,,,,,raw,raw_random,raw_random
98cf54a70d5e5da9,2021.06.03.18.47.39_veh-35_00503_00777,,,,,spatter,processed_random,processed_random
9933a1df50ff5919,2021.05.25.14.16.10_veh-35_01100_01664,,,,,spatter,processed_random,processed_random
993d17cce2685b9a,2021.10.06.08.16.17_veh-52_01430_01579,,,,,spatter,processed_random,processed_random
994c2c1c459b5cc8,2021.05.25.14.24.08_veh-25_03764_04034,,,,,raw,raw_random,raw_random
9972c06c954b5770,2021.09.09.17.18.51_veh-48_01248_01450,0.0,0.0,1631209444.999673,0,spatter,,extreme_merged
997fb38ac5d75864,2021.09.09.18.29.25_veh-39_01622_01766,,,,,spatter,processed_random,processed_random
99c561c0507851d8,2021.09.16.14.39.34_veh-42_00297_00935,,,,,raw,raw_random,raw_random
99dae52a2a6451da,2021.09.29.19.02.14_veh-28_00964_01689,,,,,spatter,processed_random,processed_random
99e900e2392c5e87,2021.06.28.16.57.59_veh-26_00016_00484,,,,,raw,raw_random,raw_random
9a1b945bf0125d1d,2021.06.28.20.24.43_veh-38_03385_04952,,,,,raw,raw_random,raw_random
9a357640ddd453d2,2021.09.09.18.04.06_veh-40_00555_00731,0.0,0.0,1631211439.700501,0,snow,,extreme_merged
9aadb4c8a77d5849,2021.06.28.16.57.59_veh-26_00016_00484,,,,,spatter,processed_random,processed_random
9ab5654cfc9f5724,2021.09.29.14.44.26_veh-28_00528_00992,,,,,raw,raw_random,raw_random
9b0f5a2f65e45867,2021.09.16.19.49.00_veh-42_00990_01609,,,,,spatter,processed_random,processed_random
9b4cfcda4a755b05,2021.05.25.15.59.03_veh-30_04027_04200,,,,,raw,raw_random,raw_random
9b5c31b36c5b5aa9,2021.09.16.19.49.00_veh-42_00990_01609,0.0,0.0,1631822949.999399,0,snow,,extreme_merged
9b7108902e7158d6,2021.09.16.19.27.01_veh-45_00472_00711,0.0,0.0,1631821122.9998848,0,night,,extreme_merged
9b7ffde4ab9c53a5,2021.09.16.19.27.01_veh-45_01749_03230,,,,,raw,raw_random,raw_random
9b91401bbfad5a3e,2021.09.29.14.44.26_veh-28_00528_00992,0.0,0.0,1632927454.799821,0,spatter,,extreme_merged
9bbdfa78ebc85eec,2021.09.16.19.49.00_veh-42_00990_01609,0.5,0.32142857142857145,1631823169.49946,0,night,,extreme_merged
9bd3994107ba52bc,2021.09.16.19.27.01_veh-45_01749_03230,,,,,spatter,processed_random,processed_random
9bdda55e20a15705,2021.10.06.07.26.10_veh-52_01245_02064,,,,,raw,raw_random,raw_random
9bfa838de21f5d25,2021.06.28.15.02.02_veh-38_02398_02848,,,,,raw,raw_random,raw_random
9c1e4098a32a5432,2021.09.09.17.18.51_veh-48_01248_01450,0.5,0.3277710595701431,1631209422.499294,0,spatter,,extreme_merged
9c1e8e69c7cd537b,2021.05.25.14.16.10_veh-35_01100_01664,0.0,0.0,1621967744.000934,0,spatter,,extreme_merged
9c3e55179e8b57b9,2021.09.29.14.44.26_veh-28_00337_00504,,,,,spatter,processed_random,processed_random
9c68b0b158bb5d03,2021.06.03.13.55.17_veh-35_00073_00426,,,,,spatter,processed_random,processed_random
9c9b62965da75764,2021.09.16.19.12.04_veh-42_00289_00398,,,,,spatter,processed_random,processed_random
9ca9d2ce60a35d66,2021.06.28.20.24.43_veh-38_03385_04952,,,,,raw,raw_random,raw_random
9cd4b5f3bbf85357,2021.08.30.14.54.34_veh-40_00885_00986,,,,,spatter,processed_random,processed_random
9ce9ec5a49b1568d,2021.06.28.16.29.11_veh-38_00022_00368,,,,,raw,raw_random,raw_random
9d13fadd8afc5833,2021.10.06.07.26.10_veh-52_01245_02064,,,,,spatter,processed_random,processed_random
9d55692d15dc5155,2021.06.28.20.24.43_veh-38_03385_04952,,,,,raw,raw_random,raw_random
9d72593884a757a3,2021.09.16.14.39.34_veh-42_00297_00935,,,,,spatter,processed_random,processed_random
9d8312bf37795d27,2021.09.29.19.02.14_veh-28_00964_01689,0.0,0.0,1632943750.29988,0,snow,,extreme_merged
9d864c15bf7d5414,2021.06.28.20.24.43_veh-38_03385_04952,,,,,spatter,processed_random,processed_random
9e04987475e85dd5,2021.09.09.14.18.22_veh-48_01503_01761,0.5,0.28627265703983645,1631198927.499629,0,night,,extreme_merged
9e1a8204e14e56e1,2021.09.16.19.27.01_veh-45_01749_03230,,,,,spatter,processed_random,processed_random
9e20b3d7da855668,2021.08.30.14.54.34_veh-40_00439_00835,,,,,raw,raw_random,raw_random
9e28afceaa155cf4,2021.09.16.15.12.03_veh-42_01037_01434,0.0,0.0,1631806431.999866,0,spatter,,extreme_merged
9e290b24dff55dff,2021.09.29.15.23.04_veh-28_00814_01101,,,,,raw,raw_random,raw_random
9e3c4f7d62315b95,2021.09.29.14.44.26_veh-28_00528_00992,0.0,0.0,1632927570.799712,0,spatter,,extreme_merged
9e4128df16395eb4,2021.09.29.18.19.40_veh-28_00438_00833,,,,,raw,raw_random,raw_random
9e77d9cf35e05d55,2021.09.29.14.44.26_veh-28_01331_01485,,,,,spatter,processed_random,processed_random
9e787f2f65a85f08,2021.10.06.08.16.17_veh-52_00032_00170,,,,,raw,raw_random,raw_random
9e79198b9fd559a1,2021.06.28.20.24.43_veh-38_03385_04952,,,,,spatter,processed_random,processed_random
9e7ae0e0f04255fa,2021.09.29.14.44.26_veh-28_00238_00320,0.0,0.0,1632927008.7998219,0,spatter,,extreme_merged
9e8403c32a50530b,2021.05.25.15.59.03_veh-30_04027_04200,,,,,raw,raw_random,raw_random
9eb02188c5505fe1,2021.10.06.08.16.17_veh-52_01949_02501,,,,,spatter,processed_random,processed_random
9ebcea6ba47651f0,2021.10.06.07.26.10_veh-52_01245_02064,,,,,spatter,processed_random,processed_random
9ecb100495a5584e,2021.08.30.14.54.34_veh-40_00439_00835,0.0,0.0,1630335796.5005958,0,snow,,extreme_merged
9ed1a37904015782,2021.10.06.07.26.10_veh-52_01245_02064,,,,,raw,raw_random,raw_random
9ed452bde7335185,2021.09.29.18.19.40_veh-28_00438_00833,0.0,0.0,1632940331.599602,0,snow,,extreme_merged
9ed85925d375504b,2021.06.03.13.55.17_veh-35_02866_03582,,,,,spatter,processed_random,processed_random
9ee3c3a666d35a5c,2021.10.06.07.26.10_veh-52_00422_00728,0.0,0.0,1633505707.699873,0,night,,extreme_merged
9ee5cb5e3908569a,2021.06.28.18.03.27_veh-14_00620_01581,0.0,0.0,1624904173.199262,0,snow,,extreme_merged
9f1d535f158c5758,2021.09.09.18.29.25_veh-39_00969_01184,,,,,spatter,processed_random,processed_random
9f44032dfc315223,2021.09.29.19.02.14_veh-28_00273_00514,,,,,spatter,processed_random,processed_random
9f62394830d05091,2021.06.03.13.55.17_veh-35_00789_00999,0.0,0.0,1622743954.10022,0,snow,,extreme_merged
9fb619b502495ffc,2021.09.16.14.39.34_veh-42_01111_01448,,,,,raw,raw_random,raw_random
9fc437191831579a,2021.06.03.13.55.17_veh-35_02866_03582,,,,,spatter,processed_random,processed_random
a0024513b78656f1,2021.09.16.13.53.10_veh-42_00630_00818,0.0,0.0,1631801105.89934,0,snow,,extreme_merged
a02d58c7e9ee50f5,2021.08.30.14.54.34_veh-40_00439_00835,0.5,0.32142857142857145,1630335968.5010538,0,snow,,extreme_merged
a067cd2e442c5a4a,2021.06.28.16.29.11_veh-38_01415_01821,0.0,0.0,1624899642.799587,0,spatter,,extreme_merged
a06eec37a0f058b2,2021.09.16.14.39.34_veh-42_01111_01448,,,,,raw,raw_random,raw_random
a08ed58ddc6d53b3,2021.10.06.07.26.10_veh-52_00422_00728,0.0,0.0,1633505937.2000499,0,night,,extreme_merged
a091a6a6033c559f,2021.08.30.13.45.25_veh-40_00878_01104,0.0,0.0,1630332223.500341,0,snow,,extreme_merged
a0b3a3b623235a49,2021.05.25.14.24.08_veh-25_03764_04034,,,,,spatter,processed_random,processed_random
a0ce26a6f335530d,2021.09.29.19.02.14_veh-28_00964_01689,0.0,0.0,1632943673.2996979,0,snow,,extreme_merged
a0da100b0dcb543c,2021.09.29.14.44.26_veh-28_00528_00992,0.0,0.0,1632927697.299877,0,night,,extreme_merged
a0e9cbedca0a56b7,2021.05.25.14.16.10_veh-35_01690_02183,,,,,spatter,processed_random,processed_random
a0ff0b74063659a2,2021.10.06.07.26.10_veh-52_01245_02064,,,,,spatter,processed_random,processed_random
a151ed0de3f35bf5,2021.06.28.13.53.26_veh-26_00492_00696,0.5,0.0,1624889110.1990829,0,snow,,extreme_merged
a1592a3b82bb5060,2021.06.03.18.47.39_veh-35_00503_00777,,,,,raw,raw_random,raw_random
a197927702b850f4,2021.06.03.12.02.06_veh-35_00233_00609,,,,,spatter,processed_random,processed_random
a1ac8820c36e51c3,2021.06.28.16.29.11_veh-38_00022_00368,0.5,0.0,1624898240.300371,0,snow,,extreme_merged
a1ce49c5eeb75711,2021.09.29.19.02.14_veh-28_00964_01689,0.0,0.0,1632943318.7995858,0,spatter,,extreme_merged
a1d7b6056b4b5566,2021.09.16.19.49.00_veh-42_00990_01609,,,,,spatter,processed_random,processed_random
a1e689b17ca65053,2021.09.09.17.18.51_veh-48_01462_01552,0.0,0.0,1631209563.500165,0,spatter,,extreme_merged
